text,racismo,Busca
Conhece j?ssikinha do Macei? da onde ? J? ficaram ? ?? Conheci atrav?s do meu primo thiago. NUNCA ficamos ! Tenha senso ?? https://t.co/MEwjNyJinO,1,2
morte aos brancos,1,2
@user índios retardados que não falam nada com nada bando de amebas,1,2
"eu sempre me odiei muito na infancia por não ser branca etc e achava que eu era horrivel
que toda menina branca era maravilhosa e eu sempre seria trocada por elas
depois eu percebi que nao cara
elas são normais
algumas TUDO IGUAL e vcs ficam ai lambendo o chao q elas passam
pra q",1,2
tetinha de brigadeiro toda vez que eu passo do seu lado sinto um cheirinho de cachorro morto se enxerga porra quero mais é que voce se foda filha de um saco de adubo cadela sarnenta eu espero que voce se foda se foda,1,2
@user david miranda também é negro ????????,1,2
chocolate negro o nada.,1,2
@user bem feito msm. pretinho sob medida,1,2
rt @user meu cabelo fica tão bom depois de sentar... https://t.co/pfpfhjvwr1,1,2
"@user @user leva tudo pra sua casa porra..... ta com dó adota caralho!!!!
fodasse essa raça.... deixa se matarem mais!!!",1,2
PQ NGM TA NEM AI PRA ISSO?? MAL VEJO FALAREM DISSO. AGORA QUERIA VER SE FOSSE AQUELAS MERDA DE DAR RT SE NÃO SEU CELULAR QUEBRA PRA VER O TANTO DE NEGUINHO QUE IA DAR RTT https://t.co/NZgYLuGtPP,1,2
@user quanta beldade meu pretinho. lindo da desgraça!!! te amo ??,1,2
"Não tem bom dia/boa tarde/boa noite
Não tem sorrisinho
Não tem conversa com nenhum gamba
Cara feia. camisa do Palmeiras no corpo. agressividade

AMANHÃ TEM DERBY E TEM QUE TER RAIVA DESSA RAÇA MALDITA.",1,2
kkkkkkkkkkkkkkkkkkkkkkk gente parem de zoar o macho branquinho q até ontem falava q feministas eram vadias,1,2
"@user Sempre q ela posta vira maior polemica. sera pq negra e gorda pq umas mina da midia postam coisas iguais e ate mais ousadas e vira ""quebrou Internet"" só.",1,2
coisas lindas que eu vi hoje: índio metendo pau no cu de madeireiros. negão chutando a cabeça de racista.,1,2
voltei a falar com minha neguinha?,1,2
@user índio curte não fazer porra nenhuma. salvo aqueles isolados. de resto. querem conforto. cachaça e facilidades.,1,2
pq nego não faz o teu e deixa o dos outros em paz??? porra. bagulho de retardado ficar julgando o trabalho dos outros. corre atrás do seu e pronto porra https://t.co/qrZBYZVUXj,1,2
foi mexer com o negão tomou no cu,1,2
"@user cala boca gripe. sabonete. bandeja 
ridícula. meio metro. palhaça. macaca sjajahjasjjss",1,2
@user Sim. tlg que foi uma brincadeira... Mas eu imagino se fosse ao contrário. slc. nego n ia querer saber se o vídeo tá cortado ou não. já ia falar q o ney eh lixo,1,2
"@user @user rush b p90 manito 
sopa do macaco uma delicia",1,2
"Reivindicação idiota e de caráter racista. Espero que o povo baiano
ignore a cor dos candidatos e eleja prefeito competente e honesto. A raça só importa a negristas como o presidente do Olodum. um imbecil! https://t.co/SSiYlPHcX5",1,2
pereto feio – bafo de outro (feat. nalchid) [prod. by jacksi] https://t.co/ucfhtz859a https://t.co/vgnlbp6zcr,1,2
@user grt tu é forte pra crc.desanima não. haverá dias ruins e haverá dias bons! tô aqui.se quiser conversar me chama. te amo macaca??,1,2
rt @user pretinha é mó esperta querendo q eu busco ela na raia .ta chovendo pra crc,1,2
rt @user que preta. pqp ???? https://t.co/guolvlp0ly,1,2
cada dia eu percebo que sou muito mais feia do que eu pensava,1,2
"Eu: gente. sou contra violência. ngm tem o direito de bater em ngm

Eu também depois de ver um branco cuspindo num negro: PORRA MAS BATEU FOI POUCO! O OLHO DELE NEM TÁ ROXO. A CARA NEM TÁ PRECISANDO DE CIRURGIA",1,2
Alto lá. comunas! A Amazônia é nossa. Por isso. temos todo direito de devastar essa porra toda. matar índio. criar mais garimpos... E sabemos que isso é mentira desses veganos-artistas-comunistas-guerrilheiros-ateus-maconheiros. como bem disse Trump. idolo do presida. Taoquei? https://t.co/ugcsb6cKAm,1,2
@user site de mulambo fdp,1,2
@user vc também.mesmo sendo um baiano https://t.co/wh2wlhivqp,1,2
hoje tem a festinha da minha pretinha??,1,2
que peta do caralho ahahah,1,2
Hoje no https://t.co/tQZ6i5IXfM a Sensacional Mulata Natasha Medeiros @user Apanha. Toma no Cu e Leva Leite na cara !! Que ceeeena !! Quer ver ?? assina o https://t.co/tQZ6i5IXfM !!!! https://t.co/PNk1xMgoKb,1,2
Sou total contra violência. mas é sempre bom ver um branco racista e filho da puta. tomando umas na cara. da um puta tesão,1,2
@user @user mano olha essa pretinha. slc,1,2
nego consegue me foder sempre. acho incrível ??,1,2
@user vou matar aquela piranha macumbeira.,1,2
rt @user nunca mais faço resenha pra nego comer meu almoço. bando de fdp,1,2
se ngm for cmg nessa feirinha vou ficar mt puta pq todo dia nego me cobra pra ir lá,1,2
ô raça desgraçada essa de gente que marca de fazer um serviço e não desmarca nem aparece,1,2
@user @user se ofende a pessoa passa a ser racismo sim agora vai se fuder. não tem que ficar dando pitaco no que os outros sentem. e se for branco pior ainda https://t.co/w3tcDlEKhV,1,2
@user para negão sua latinha é arrumada carai,1,2
rt @user @user fala da suas favs sem por o pau do bts da boca nega ??,1,2
cachorro de baiano:,1,2
nega insuportável do caralho,1,2
aí q interesse q eu tenho de brota nessa macaca daquele jeitão kkk ??,1,2
@user @user lambe meu ovo bauano maldito,1,2
eu tô até agora indignada com a retardada na minha tml dizendo que a leigh-anne não poderia fazer a diana por ter um dom mais claro que o da personagem?? vei n deixa de ser negra ne,1,2
Thiago ta puto pq a minha foto de perfil n tá aparecendo pra ele e pq o contato dele tá “ Thiago branco “ pq eu sinto muita raiva dele e sempre lembro que ele só faz merda e eu falo “ coisa de branco “ https://t.co/xjteDaqto6,1,2
ta ficando com aql pretinho da quadrilha? gracinha ta — ele é um pitel mesmo nurrr https://t.co/wsg5ky4kqz,1,2
@user @user vou mandar o jack bicar seu cu,1,2
@user @user opa opa opa parece um convite irrecusável,1,2
rt @user mesmo sem entender. eu confio em ti!!!!??????,1,2
@user mas e o pretinho?,1,2
gosto das pretinha com transas  ????,1,2
"??Puto gritando e dando o rabo lisinho pro leiteiro negão pauzudo??????

??https://t.co/SAte7IXczn
??@user
??@user
??@user
??@user
??@user
??@user
??@user
??@user
??@user
??@user
??@user
??@user https://t.co/e2B0CePvZs",1,2
Idiota. Não seria melhor um prefeito honesto e competente. independente da cor? &gt.&gt.&gt. Presidente do Olodum avalia que Salvador precisa ter um prefeito negro ou prefeita negra. https://t.co/rhthDMsrGh #Política via @user,1,2
bem feito. uma pena q é capaz o cara negro se fuder por ter espancado esse arrombado,1,2
@user essa macaca vai ter que fazer,1,2
@user é impressionante que tem nego que paga pau nos replys.,1,2
o cara trabalhando nego aloprando tnc,1,2
rt @user fica puto nn urubuzinho os alemão também gosta de ouvir mc poze.. https://t.co/iwvjehl6dj,1,2
vai revelar esse rosto de cu preto quando — achei que ja tivessem descobrido minhas coisa https://t.co/JzqmH4rgVq,1,3
Já vi mt coisa engraçada. mas preto racista é a parada mais engraçada de todas que já vi. Amor. se olha no espelho. pqp,1,3
hoje eu ouvi de um braco que 90% dos preto e bandido e ladrão. e to tão decepcionada comigo pq eu não soube reagir.… https://t.co/DgT8m6rq3F,1,3
"As unhas pintadas de preto metade das pessoas dizem ""Ser coisa daquele nome homofóbico"" e outra metade ser da religião de Orixá ??",1,3
heitor buraco negro fdp,1,3
Vou ter q usar outra metáfora pra essa raça esquerdistas!,1,3
não sendo o chato mas obviamente já sendo esse negócio de escolha e briga por cores me cansa num tanto que eu nem consigo explicar por mim poderia ser tudo preto como forma de protesto a qualquer coisa sei lá por exemplo a baixa qualidade do café oleoso da cantina,1,3
Esperei 3 anos pra fazer um trabalho sobre o movimento Negro. agora que tive a oportunidade. vai ser o caos pq gosto da polêmica.,1,3
"""Nós ainda enfrentamos esse problema do racismo estrutural."" https://t.co/4pacAw5yTS",1,3
"""Nós ainda enfrentamos esse problema do racismo estrutural."" https://t.co/d1Es39wuvh",1,3
sou a favor da pena de morte pra mulher branca que fica se chamando de maria negão,1,3
Fúria da noite. Hack de esconde esconde. Zé gotinha da petrobras.picolé de asfalto. 50 tons de preto. laspis de cor marrom claro.primeiro na fila do inferno. fogueira de São João. cabeça de geladeira tomara que você passe 5 anos com dor de barriga todo dia seu fdp,1,3
fafa passando rodo na mel maia. quem q falou q ela só gosta de preto bandido?,1,3
Ontem fui chamado de preto. macaco. favelado. negro pobre. bandido. tudo em uma UNICA partida de CS sério eu tento não ter nenhum problema com esses manito filha da puta mas n da pra conviver cm esses cara,1,3
"""racismo é coisa de preto""",1,3
E a mulher da Argentina que me chamou de negro sem direitos. muito racistas esses fdp,1,3
e ai do preto que não aceitar qlqr coisa. tá? reclamamos tanto das marcas que só apareciam em novembro que até agora nem campanha sobre consciência negra eu vi de ninguém,1,3
É eu rindo o dia todo com esse neguinho aqui no trabalho. que mlk fdp kkkkkkkk,1,3
"Argentinos nos chamam de macaquitos sempre que têm oportunidade. a seleção da Arábia Saudita cheia de negão comeu o cu deles!
Obrigado. Arábia Saudita e VAI TOMAR NO CU ARGENTINA!",1,3
Sempre falam sobre os brancos ganhando espaço no rap Br. pq vc não conhecem a cena do graffiti. onde as páginas e marcas amam dar visibilidade e apoio pra branco fazendo coisa de preto.,1,3
negro drogado nos metio goool arabe fracasado,1,3
Preto da casa branca é fodaaa...,1,3
"debate sobre cotas raciais no loyola e teve de tudo: racismo. racismo reverso. cota pra branco. negro=burro. quanto mais negros numa escola menor vai ser o nível escolar. e por aí vai...
",1,3
"""só passa fome quem quer"". ""bandido bom é bandido morto"". ""só fica desempregado quem não corre atrás"". ""cota é desigualdade social. separar branco de preto"". ""só n passou pq n estuda"".",1,3
Preto fdp que n sai da mente. vai se fuder,1,3
Vida de preto.,1,3
"""isso é coisa de preto""",1,3
Todo ano. no mês da consciência negra. a Globo passa filmes de preto se f*dendo. ,1,3
o fdp é pardo e se acha o preto. pinche. negro. escuro. poço sem fundo da vida sfd mlk,1,3
o caráter ele socou no olho do cuzão preto dele. só pode. fdp do crl,1,3
cauan é um preto fdp,1,3
Na moral tio neguinho tá me tirando pra loco terceira vez que sou obrigado a brigar com ele por comer o tapete e ele sabe que não pode fdp kkkkkkkkkkkkk,1,3
mais uma vez falando q só preto é bandido,1,3
morta que TODA a oportunidade que esse preto descarado tiver de criticar algum outro negro nessa rede ele vai agarrar. tudo pra ganhar like de outros v* e pretos descarados,1,3
a professora falando que negro se vitimiza e por isso não consegue trabalho/estudo,1,3
"Ainda tentando entender pq tem BR tentando lacrar a favor dos direitos humanos no Qatar.morando num país onde negro morre com Câmara de gás improvisada.gay n tem direito de ser gay em publico.senão morre.

Tem BR q acredita que direitos humanos é pra proteger bandido ????????",1,3
Xoxa. capenga. maluca. ordinária. macumbeira. lacraia. podre. pobre. idiota. burra. trouxa. mal idolatrada. fedida. bafuda. cobaia de experimento de Chernobyl. soca fofo. filhote de tamanduá. anta. mal comida. sem cu. imbecil. desempregada. cabeçuda. sonsa. put#. imunda. lixo,1,3
eita carain a macumbeira fdp morreu ,1,3
eu deveria ter colocado o nome da Cabaré de Mulambo da Lixeira. pq o gatinha que gosta de mexer em lixo cara,1,3
Ela é bruxa das almas.ela é um Exu na boca do lixo é Maria mulambo ??????,1,3
PROFESSORA DE HISTÓRIA VAGABUNDA DESGRAÇADA FUDIDA FDP FILHA DA MAE ARROMBADA GORDA OBESA BALEIA HORROSA HORRIVEL PESSIMA PIOR PROFESSORA DO MUNDO PRETA VIADA POBRE IMUNDA SUJA FEIA CHATA BABACA BOBONA BURRA VELHA IDOSA MACUMBEIRA FUMANTE IDIOTA CABEÇUDA VIRGEM JOGADORA DE LOL.,1,3
Mulambo me encheu de cachaça e falou que vou dormi kkkkkkkkkkk fdp logo hj ?? agr tô eu aqui cheia de sono só querendo dormi,1,3
Depois da entrevista do ceo mulambo. A 777 não está com pressa nenhuma. Alias ele devia ser comediante. Só fica fazendo piadinha. Parabéns a torcida lixo q vendeu o clube para um bando de incompetentes,1,3
kit problema: mãe solteira. filho pequeno. pai bandido. sogra macumbeira...,1,3
Valeu Eduardo Paes. deixou os mulambo comemorar no centro. Roubaram e destruíram tudo... Torcida de FDP,1,3
[12/11 21:29] Rael dindo: Ou macumbeira fdp,1,3
vs que gostam de chamar flamenguista de bandido e mulambo: pfvr recolham o racismo de vcs. é feião demais..,1,3
Mulambo no meu trabalho falando que gabisemgol merece mais a vaga do que Martinelli. Se não fosse meus boletos p pagar. já tinha mandado ele a merda,1,3
Q prr é essa. cheiro dessa fdp sai nunca. Tmnc macumbeira,1,3
Aí @sportrecife pega os 2 pontos e enfia no seu c... Seus FDP. vai jogar mais um ano na seria B que é o lugar de mulambo.,1,3
VAI SECAR A CASA DO CARALHU SEUS LIXO MULAMBO DE MERDAAAAA’ E NO SOFRIMENTO SIM É NO AMOR INFINITO ISSO É @VascodaGama ,1,3
Vai tomar no cu. se não for sofrido não é Vasco. seca mais mulambo fdp!!!!!!!!!!!,1,3
Tamo de volta caralho! Seu terro está de volta mulambo FDP !,1,3
Ela é mulambo. mulambinho.que vem lá do inferninho se quiser saber seu nome cata lixo na lixeira.aue aue cata lixo na lixeira...??,1,3
@carloscereto quero q vc e a sua emissora vai pra pqp. chupa seu mulambo de merda. vc eh lixo total!,1,3
dizem que a mulambo vem do lixo,1,3
As macumbeira feia sem futuro doida para ser mulher de bandido kkkkkkkkkkk. eu não posso por a mão mais a menina da minha quebrada pode so espera não é ameaça em kkkkkkkkkk,1,3
Fui perguntar se eu era muito fdp como amiga e mulambo falou que eu ainda ia me fuder muito com amizade pra aprender a ficar na minha e ser quem eu sempre fui… só não imaginava que seria tão rápido,1,3
Eu acho mt grave um preto se fdp com uma pretinha.. é grave.,1,3
O Brasileiro que vive de esmola . trocou um capitão do exército por um ladrão e uma cristã por uma macumbeira. este é o Tuite. vergonha de vcs que vivem de esmola e votou em bandido.,1,3
"É pobre. é puta. é bandido. é negro. é mulher qe apanha do marido. é mulher qe chifra marido. é macumbeira. é homossexual.  é porra toda que apoia esse Bolsonaro. 
Agora vão todos vocês da o cu juntos !!!! 
Bolsonaro nem gosta da raça de voces caralho. é LULA CARALHO",1,3
olha esses jogadores do mulambo com o lixo do presidente. que vergonha parcero. graças a Deus sou Vasco.,1,3
fala mulambo caloteiro.ja pagarm asa failias seu lixo filha da puta .seu merdaaaaaaaaaaaaaaaaaaaaaaaaaa.vc é lixo por ser mulambo .rasteja seu merda,1,3
@Marcelodedois Vai tomar no cú mulambo drogado,1,3
E daí q esse lixo assassino mulambo ganhou a libertadores?,1,3
Macumbeira me parou agora e disse que a morte ta me rondando. Jesus tem poder!,1,3
Todo buraco tem sempre um fdp mulambo infernizando. Essa desgraça poderia perder hoje.,1,3
Passando aqui pra desejar tudo de ruim pra vocês . seus mulambo fdp . quero que o Flamengo a torcida vai tomar no cu . Foda se sou Botafogo suas praga,1,3
quem falou com essa macumbeira na parada???lixo de menina,1,3
logo cedo e esses mulambo testando minha paciência vcs é uma vergonha time de lixo ??????????,1,3
"Vai se foder 
@CBF_Futebol
 entrega tudo que é taça pra esses mulambo do caralho tem tudo q se foder time de bandido 
@Flamengo
 por mim vcs tudo q exploda time lixo de arrombado",1,3
pretinha fdp,1,3
Mulambo é mt fdp. du nada ela me mostra certas coisas que crlh ???????,1,3
HAHAHAHAHAH NEGO E MT FDP ,1,3
"""o Brasil não merece meu apoio"" e os Argentinos q te chama de macaca merece kkkk",1,3
Nego perde muito tempo procurando saber da vida dos outros. vai fazer algo porra. vai traficar fdp . acaba logo com a sua vida. esquece a minha ????,1,3
nego não merece nada mesmo,1,3
Quero saber quem é romarinho na fila do pão? Esse nego sujo. relaxado não conseguiu ficar cmg  e agora qer da um de melhor amigo do cara vsfd o lixo. pego quem eu quiser sou solteira pago minhas contas. q vim gritar cmg na esplanada dando uma me amigo do cara o lixo??,1,3
CARALHOOOOOOOOOOOOO NEGO É MUITO FOLGADO VSI TOMA NO CU Q ODIOOOOOO FDP,1,3
nego é mó otário memo. tomara q aql fdp meta um rojão dentro do cu dela e saia voando. fdp do crlh ainda tem professor pra puxar saco dlq arrombada. óia sinceramente meu cu,1,3
"O Brazil é um país de nego BURRO mesmo! E vou dizer pelo ESPIRITO DE DEUS! Aquele Oraculo das Cartas Cú-Iluminatis de que o Brasil deve ser um Cagalhão não é por acaso! Deus sabe que aqui até o dia do fim SÓ VAI TER LIXO. e é por isso que o Diabo pronunciou! 
#THENOITE #GNT",1,3
Nunca te fiz nada garota. se põe no seu lugar. eu ñ aceito te chama de lixo. pq lixo pelo menos é reciclável. a boca dela fede de tanta bosta que ela fala. quer resolver olha na minha cara e resolve! tem amiguinha q defende?. Ksksks. pois eu tbm tenho viu amor. Sfdr macaca??,1,3
"15/11 19:35] : macaca
[15/11 19:35] : Desgraçada
[15/11 19:35] : branca
[15/11 19:35] : tilt
[15/11 19:35] : pqp
[15/11 19:35] : você é uma fdp
[15/11 19:35] : vtmnc
[15/11 19:35] : vai comer capim

isso pq fala q me ama ????",1,3
ele fuma ele bebe ele joga no bixo vou jogar esse nego no lixo,1,3
"a máscara cai fácil demais né nego 

lixo do inferno",1,3
"Não dá pra ter pena da Nina! Fdp quebrou os dois telefones da Valentina! 
Que macaca fdp ??
Tem q viver trancada no canto dela mesmo",1,3
